program_id,channel_id,start,end,fitness
skysportsracing_uk_stateside_2026-01-04_0000,782,0,180,286
skysportstennis_uk_live_tennis_united_cup_2_2026-01-04_0180,784,180,510,392
lfctv_uk_liverpool_s_sound_kop_ch_2026-01-04_0510,400,510,570,88
5star_1_uk_teleshopping_2026-01-04_0570,3,570,600,139
skysci_fi_uk_teleshopping_2026-01-04_0600,665,600,630,187
itv1london_uk_love_your_weekend_with_a_2026-01-04_0630,367,630,750,81
itv1centraleast_uk_efl_live_birmingham_city_2026-01-04_0750,362,750,920,291
skyatlantic_1_uk_game_of_thrones_2026-01-04_0920,638,920,985,175
skysportsclassics__premier_league_100_club_2026-01-04_0985,769,985,1015,71
great_romance_1_uk_12_toys_of_christmas_2026-01-04_1015,324,1015,1075,183
skysportsstories_u_chronicles_of_a_champion_2026-01-04_1075,783,1075,1105,74
skysportsstories_u_chronicles_of_a_champion_2026-01-04_1105,783,1105,1135,71
virginmediafour_ie_golf_s_greatest_holes_2026-01-04_1135,872,1135,1165,66
virginmediafour_ie_golf_s_greatest_holes_2026-01-04_1165,872,1165,1200,209
virginmediafour_ie_sports_stories_mick_mcca_2026-01-04_1200,872,1200,1260,210
aajtak_uk_aajtak_special_show_2026-01-04_1260,7,1260,1290,90
bbcscotland_uk_our_lives_2026-01-04_1290,125,1290,1320,201
cartoonnetwork_uk_the_amazing_world_of_gum_2026-01-04_1320,173,1320,1380,193
wrneurope_uk_deutsche_welle_2026-01-04_1380,880,1380,1410,82
