program_id,channel_id,start,end,fitness
Channel_74_0,74,480,510,126
Channel_49_1,49,510,540,90
5Star_1,15,570,630,114
Channel_51_2,51,660,690,90
Channel_72_4,72,690,720,85
Channel_4_3,3,720,750,23
Channel_5_3,4,750,795,69
Channel_109_4,109,795,840,93
Dave_7,12,840,870,86
Sky_Witness_5,19,870,930,87
Channel_23_6,23,930,960,95
Channel_33_9,33,960,990,90
Channel_52_7,52,990,1035,120
Channel_60_7,60,1035,1065,82
Channel_79_9,79,1065,1110,90
Channel_50_12,50,1110,1155,88
Channel_72_11,72,1155,1185,116
ITV_14,2,1185,1215,38
ITV_15,2,1215,1305,120
BBC_Two_10,1,1305,1350,32
BBC_Two_11,1,1350,1380,87
