program_id,channel_id,start,end,fitness
rmcsportlive4_fr_cha_ne_v_nementielle_pou_2026-01-04_0000,295,0,360,325
rmcsportlive4_fr_cha_ne_v_nementielle_pou_2026-01-04_0360,295,360,540,257
aljazeeraenglish_f_news_live_2026-01-04_0540,16,540,570,85
myzentv_fr_fais_ton_sport_la_maison_2026-01-04_0570,237,570,615,121
planeteplus_fr_american_pickers_la_broc_2026-01-04_0615,268,615,657,69
planeteplus_fr_american_pickers_la_broc_2026-01-04_0657,268,657,701,78
topsante_fr_bien_dans_ma_t_te_2026-01-04_0704,363,704,735,61
mggtv_fr_sim_2026-01-04_0735,222,735,775,77
cnews_fr_en_qu_te_d_esprit_2026-01-04_0778,90,778,828,51
autoplustv_fr_immersion_dans_une_m_ga__2026-01-04_0828,30,828,882,69
tlc_fr_harry_potter_les_sorcier_2026-01-04_0885,336,885,935,139
tlc_fr_harry_potter_les_sorcier_2026-01-04_0935,336,935,985,79
cnbceurope_fr_cnbc_meets_2026-01-04_0990,88,990,1020,100
aljazeeraenglish_f_news_live_2026-01-04_1020,16,1020,1050,90
beinsportsmax6_fr_bein_sports_le_plus_gran_2026-01-04_1050,390,1050,1105,168
beinsportsmax5_fr_football_liga_alaves_v_o_2026-01-04_1105,389,1105,1230,214
i24newsenglish_fr_news_room_2026-01-04_1230,184,1230,1260,90
ntd_fr_focus_talk_live_call_in_2026-01-04_1260,242,1260,1320,171
france24english_fr_football_coupe_d_afrique_2026-01-04_1320,144,1320,1350,126
museumtv_fr_mus_e_d_art_re_voir_2026-01-04_1350,225,1350,1380,115
france3_haute_norm_dolomites_pi_g_s_aux_som_2026-01-04_1380,157,1380,1435,119
