program_id,channel_id,start,end,fitness
tntsportsultimate__this_is_tnt_sports_ultim_2026-01-04_0000,821,0,420,494
liverpool_epl_no_game_today_2026-01-04_0420,421,420,660,348
skysportsmix_uk_pga_championship_2005_of_2026-01-04_0660,777,660,720,87
faithuk_uk_crc_london_sunday_servic_2026-01-04_0720,295,720,840,240
ewtncatholic_uk_sunday_mass_live_2026-01-04_0840,286,840,920,241
channel5_1_uk_crocodile_dundee_2026-01-04_0920,179,920,985,62
skysportsclassics__premier_league_100_club_2026-01-04_0985,769,985,1015,71
skysportsstories_u_the_open_championship_of_2026-01-04_1015,783,1015,1075,190
skysportsstories_u_chronicles_of_a_champion_2026-01-04_1075,783,1075,1105,84
skysportsstories_u_chronicles_of_a_champion_2026-01-04_1105,783,1105,1135,71
skysportsstories_u_gary_neville_s_soccer_bo_2026-01-04_1135,783,1135,1165,202
virginmediafour_ie_golf_s_greatest_holes_2026-01-04_1165,872,1165,1200,199
aajtak_uk_shankhnad_2026-01-04_1200,7,1200,1230,90
itv1granada_1_uk_the_masked_singer_2026-01-04_1230,364,1230,1320,256
itv1granada_1_uk_the_floor_2026-01-04_1320,364,1320,1380,202
wrneurope_uk_deutsche_welle_2026-01-04_1380,880,1380,1410,82
