program_id,channel_id,start,end,fitness
skysportsracing_uk_stateside_2026-01-04_0000,782,0,180,286
pbsamerica_uk_teleshopping_2026-01-04_0180,502,180,420,340
wrneurope_uk_rte_2026-01-04_0420,880,420,450,90
laligatv_uk_laliga_ea_sports_2025_20_2026-01-04_0450,410,450,570,241
5star_1_uk_teleshopping_2026-01-04_0570,3,570,600,139
ntv_uk_guest_house_2026-01-04_0630,477,630,720,82
faithuk_uk_crc_london_sunday_servic_2026-01-04_0720,295,720,840,240
ewtncatholic_uk_sunday_mass_live_2026-01-04_0840,286,840,920,241
itv3_uk_rosemary_and_thyme_2026-01-04_0920,381,920,1010,62
virgintvultra_uk_fantastic_friends_2026-01-04_1015,877,1015,1070,191
skysportsstories_u_chronicles_of_a_champion_2026-01-04_1105,783,1105,1135,61
skysportsstories_u_gary_neville_s_soccer_bo_2026-01-04_1135,783,1135,1165,202
virginmediafour_ie_golf_s_greatest_holes_2026-01-04_1165,872,1165,1200,199
aajtak_uk_shankhnad_2026-01-04_1200,7,1200,1230,90
bloomberg_uk_leaders_with_francine_la_2026-01-04_1230,147,1230,1260,90
aajtak_uk_aajtak_special_show_2026-01-04_1260,7,1260,1290,90
bbcscotland_uk_our_lives_2026-01-04_1290,125,1290,1320,201
cartoonnetwork_uk_the_amazing_world_of_gum_2026-01-04_1320,173,1320,1380,193
wrneurope_uk_deutsche_welle_2026-01-04_1380,880,1380,1410,82
