program_id,channel_id,start,end,fitness
flosports27_prmtv_2026_mount_olive_quad_2026-01-04_0000,4640,0,419,354
starzencoreactionp_transformers_dark_of_the_2026-01-04_0419,9120,419,576,222
bether_us_family_matters_2026-01-04_0576,500,576,612,52
judgenosey_us_the_people_s_court_2026-01-04_0612,5227,612,659,137
judgenosey_us_the_people_s_court_2026-01-04_0659,5227,659,706,64
365blk_us_it_s_showtime_at_the_apo_2026-01-04_0712,2,712,767,60
365blk_us_it_s_showtime_at_the_apo_2026-01-04_0767,2,767,822,77
skills_thrills_us_swamp_people_2026-01-04_0822,8947,822,874,70
skills_thrills_us_swamp_people_2026-01-04_0874,8947,874,925,137
mgm_pacific_us_revenge_of_the_pink_pant_2026-01-04_0925,5382,925,1025,82
beinxtrakyazdt8_us_french_ligue_1_soccer_fc_2026-01-04_1025,10048,1025,1155,230
daznringside_us_boxing_olivia_curry_vs_k_2026-01-04_1155,1736,1155,1197,74
14kjzz_us_the_golden_financial_rul_2026-01-04_1200,0,1200,1230,61
14kjzz_us_pawn_stars_2026-01-04_1260,0,1260,1290,74
14kjzz_us_pawn_stars_2026-01-04_1290,0,1290,1320,70
14kjzz_us_the_liquidator_2026-01-04_1320,0,1320,1350,79
23newswvua_us_paid_programming_2026-01-04_1350,1,1350,1380,69
