program_id,channel_id,start,end,fitness
412109_the_world_today_2026-01-04_0060,98,60,90,104
412170_kaun_banega_crorepati_20_2026-01-04_0090,146,90,180,119
369746_indian_idol_2025_2026-01-04_0180,20,180,270,119
369784_premier_league_live_live_2026-01-04_0270,40,270,300,80
412192_free_ticket_2026-01-04_0300,165,300,330,100
412192_free_ticket_2026-01-04_0330,165,330,360,105
412149_news_night_2026-01-04_0360,130,360,420,126
369789_live_2026-01-04_0420,43,420,480,115
412151_ep_201_the_owner_s_box_2026-01-04_0510,132,510,540,129
412115_zee_flix_2026-01-04_0540,102,540,570,90
369784_match_highlights_25_26_m_2026-01-04_0570,40,570,600,114
369737_sports_woman_2026-01-04_0600,14,600,630,126
412092_ray_dalio_on_markets_deb_2026-01-04_0630,84,630,660,83
412092_bloomberg_originals_2026-01-04_0660,84,660,690,129
412141_bigg_boss_tamil_2026-01-04_0690,122,690,750,120
412178_docfilm_2026-01-04_0750,151,750,780,83
369827_mega_fights_2026-01-04_0840,64,840,990,150
412190_news_2026-01-04_0990,163,990,1020,86
412140_match_highlights_25_26_m_2026-01-04_1020,121,1020,1050,117
369827_fs_grand_sumo_2026-01-04_1050,64,1050,1080,117
369827_xma_2026-01-04_1080,64,1080,1110,121
412092_leading_a_trillion_dolla_2026-01-04_1170,84,1170,1200,116
412149_1800_1900_evening_news_2026-01-04_1200,130,1200,1260,117
412149_2000_evening_news_2026-01-04_1260,130,1260,1320,152
412165_in_hong_kong_2026-01-04_1320,142,1320,1380,118
412151_ep_10_heidelburg_materia_2026-01-04_1380,132,1380,1410,101
