program_id,channel_id,start,end,fitness
ch939_fashion_and_personal_style_101_0002,939,2,102,60
ch201_live_current_affairs_class_hel_0102,201,102,177,67
ch433_livestream_evening_worship_6_0_0177,433,177,252,33
ch698_special_live_stream_performanc_0252,698,252,327,41
ch1071_friends_jaldi_se_join_karo_liv_0328,1071,328,403,42
ch1288_q_and_a_livestream_january_19__0403,1288,403,423,70
ch341_advik_ff_yt_is_live_now_diamon_0423,341,423,513,47
ch652_sarita_khobey_is_live_radhe_ra_0513,652,513,573,45
ch613_master_cadre_lecture_cadre_pol_0573,613,573,648,53
ch1055_2026_ces_ultimea_exclusive_new_0648,1055,648,748,77
ch257_live_chatting_with_friends_liv_0748,257,748,793,64
ch1065_12_00_pm_sunday_service_livest_0793,1065,793,813,29
ch1254_live_at_the_waterhole_05_janua_0813,1254,813,853,68
ch221_must_have_kitchen_products_liv_0965,221,965,1055,45
ch1105_fashion_and_personal_style_101_1056,1105,1056,1156,44
ch821_live_streaming_of_darji_gurudw_1156,821,1156,1231,78
ch3_live_livestream_youtubelive_aa_1231,3,1231,1256,74
ch1270_felicity_christian_church_live_1256,1270,1256,1286,36
ch606_radhe_radhe_live_livestream_vi_1286,606,1286,1326,58
ch333_coll_of_duty_mobile_live_strea_1326,333,1326,1566,82
ch1280_tv_live_2026_296_1566,1280,1566,1626,48
ch202_kismat_connection_live_shailen_1627,202,1627,1672,66
ch297_today_s_breaking_news_live_ind_1672,297,1672,1822,52
ch340_gelt_resisting_torment_livestr_1825,340,1825,1945,70
ch6_live_current_affairs_class_hel_1946,6,1946,1991,66
ch1174_live_streaming_of_darji_gurudw_1991,1174,1991,2231,76
ch1334_2026_ces_ultimea_exclusive_new_2231,1334,2231,2266,70
ch421_sarita_khobey_is_live_radhe_ra_2267,421,2267,2297,37
ch652_critics_choice_livestream_2026_2297,652,2297,2387,69
ch616_pratyush_silai_is_live_32_size_2387,616,2387,2477,48
ch851_live_join_karo_free_subscriber_2478,851,2478,2523,75
ch382_q_and_a_livestream_january_19__2523,382,2523,2563,81
ch475_tash_sultana_live_stream_perfo_2563,475,2563,2583,76
ch352_live_nonstop_mata_rani_ke_bhaj_2583,352,2583,2683,52
ch642_nxt_special_tournament_random__2683,642,2683,2728,74
ch1110_nfl_week_18_reactions_live_wit_2728,1110,2728,2758,74
