program_id,channel_id,start,end,fitness
skysportsracing_uk_stateside_2026-01-04_0000,782,0,180,286
pbsamerica_uk_teleshopping_2026-01-04_0180,502,180,420,340
wrneurope_uk_rte_2026-01-04_0420,880,420,450,90
laligatv_uk_laliga_ea_sports_2025_20_2026-01-04_0450,410,450,570,241
5star_1_uk_teleshopping_2026-01-04_0570,3,570,600,139
wrneurope_uk_kbs_world_radio_2026-01-04_0600,880,600,660,79
amazonukevent48_uk_no_game_today_2026-01-04_0660,66,660,900,334
skysportsmainevent_premier_league_fulham_v__2026-01-04_0900,776,900,1105,345
skysportsstories_u_chronicles_of_a_champion_2026-01-04_1105,783,1105,1135,61
skysportsstories_u_gary_neville_s_soccer_bo_2026-01-04_1135,783,1135,1165,202
virginmediafour_ie_golf_s_greatest_holes_2026-01-04_1165,872,1165,1200,199
aajtak_uk_shankhnad_2026-01-04_1200,7,1200,1230,90
rteone_1_ie_dancing_with_the_stars_2026-01-04_1230,544,1230,1350,257
boomerang_uk_scooby_doo_and_guess_who_2026-01-04_1350,150,1350,1380,193
wrneurope_uk_deutsche_welle_2026-01-04_1380,880,1380,1410,82
