program_id,channel_id,start,end,fitness
ch939_fashion_and_personal_style_101_0002,939,2,102,60
ch201_live_current_affairs_class_hel_0102,201,102,177,67
ch433_livestream_evening_worship_6_0_0177,433,177,252,33
ch698_special_live_stream_performanc_0252,698,252,327,41
ch1071_friends_jaldi_se_join_karo_liv_0328,1071,328,403,42
ch187_tash_sultana_live_stream_perfo_0403,187,403,613,71
ch564_live_live_kavi_sammelan_renwal_0613,564,613,673,37
ch1212_2026_live_0673,1212,673,698,46
ch819_live_prabhat_bhajans_117_shudd_0698,819,698,738,43
ch341_sehgal_tv_is_live_41_0739,341,739,814,40
ch1224_schedule_live_stream_schedule__0815,1224,815,965,50
ch221_must_have_kitchen_products_liv_0965,221,965,1055,45
ch1105_fashion_and_personal_style_101_1056,1105,1056,1156,44
ch821_live_streaming_of_darji_gurudw_1156,821,1156,1231,78
ch1104_have_a_great_day_update_only_1231,1104,1231,1271,64
ch4_mole_concept_for_neet_2026_che_1271,4,1271,1311,76
ch615_free_fire_max_uid_checking_liv_1311,615,1311,1346,59
ch269_live_mersin_sports_club_v_le_m_1346,269,1346,1556,74
ch156_2025_israel_jobs_live_apply_10_1556,156,1556,1581,54
ch1333_live_morning_becomes_eclectic__1582,1333,1582,1682,39
ch585_ask_adam_live_inanimate_insani_1682,585,1682,1722,26
ch730_schedule_live_stream_schedule__1722,730,1722,1782,36
ch470_ritik_sahu_fitness_is_living_p_1784,470,1784,1844,46
ch483_gelt_resisting_torment_livestr_1845,483,1845,1890,67
ch1120_live_livestream_youtubelive_aa_1892,1120,1892,1932,68
ch306_live_livestream_youtubelive_aa_1932,306,1932,1992,64
ch679_q_and_a_livestream_january_19__1992,679,1992,2032,70
ch1095_advik_ff_yt_is_live_now_diamon_2032,1095,2032,2212,46
ch319_2026_live_2214,319,2214,2304,44
ch904_harayana_police_si_group_d_cet_2305,904,2305,2345,42
ch1202_storycon_livestream_january_5__2346,1202,2346,2391,59
ch829_nasa_sls_block_1_artemis_ii_lc_2391,829,2391,2451,37
ch869_special_live_stream_performanc_2453,869,2453,2513,42
ch394_khatu_shyam_mandir_bilaspur_li_2513,394,2513,2553,41
ch1007_the_gerry_callahan_show_live_1_2553,1007,2553,2643,74
ch1143_tv_live_2026_296_2643,1143,2643,2703,66
