program_id,channel_id,start,end,fitness
Channel_89_0,89,360,420,129
FOX_News_1,8,420,450,90
FOX_News_2,8,450,480,84
Channel_930_2,930,480,570,123
Channel_247_2,247,570,600,112
Channel_202_3,202,600,630,110
Channel_78_3,78,690,750,116
Channel_321_6,321,750,780,116
Channel_233_6,233,780,810,95
Channel_1063_6,1063,810,870,117
Channel_807_6,807,870,930,117
FOX_Business_7,34,930,1050,127
Channel_277_9,277,1050,1080,133
Channel_98_12,98,1080,1110,95
Channel_279_9,279,1110,1140,131
Channel_393_12,393,1170,1200,135
ESPN_15,5,1200,1290,95
ESPN_16,5,1290,1350,72
HLN_11,9,1350,1410,80
Channel_793_14,793,1410,1440,110
