program_id,channel_id,start,end,fitness
ATV_1,4,420,450,84
ATV_2,4,450,540,114
KTV_3,2,540,630,77
SportKosova_4,9,630,660,96
TVPrishtina_4,12,660,720,96
KlanKosova_6,3,720,750,50
KlanKosova_7,3,750,840,71
KlanKosova_8,3,840,930,100
KlanKosova_9,3,930,1020,94
Rubikon_9,7,1020,1050,94
RTK2_8,1,1050,1140,98
RTK1_11,0,1170,1200,86
KlanKosova_13,3,1200,1290,109
KlanKosova_14,3,1290,1320,98
KlanKosova_15,3,1320,1380,90
