program_id,channel_id,start,end,fitness
skysportsracing_uk_stateside_2026-01-04_0000,782,0,180,286
liverpool_epl_no_game_today_2026-01-04_0180,421,180,420,341
wrneurope_uk_rte_2026-01-04_0420,880,420,450,90
dazn4_uk_signing_off_2026-01-04_0450,212,450,540,238
arsenal_epl_no_game_today_2026-01-04_0540,78,540,780,335
wrneurope_uk_polish_radio_external_se_2026-01-04_0780,880,780,840,84
ewtncatholic_uk_sunday_mass_live_2026-01-04_0840,286,840,920,241
skyatlantic_1_uk_game_of_thrones_2026-01-04_0920,638,920,985,175
skysportsclassics__premier_league_100_club_2026-01-04_0985,769,985,1015,71
virgintvultra_uk_fantastic_friends_2026-01-04_1015,877,1015,1070,191
great_romance_1_uk_christmas_in_toyland_2026-01-04_1075,324,1075,1130,70
emanchannel_uk_live_lul_winter_tour_202_2026-01-04_1130,289,1130,1350,363
boomerang_uk_scooby_doo_and_guess_who_2026-01-04_1350,150,1350,1380,193
wrneurope_uk_deutsche_welle_2026-01-04_1380,880,1380,1410,82
