program_id,channel_id,start,end,fitness
turbo24_24_fr_turbo_2026-01-04_0000,371,0,435,356
8montblanc_fr_les_sorties_cin_2026-01-04_0435,7,435,480,86
beinsports3_fr_football_am_ricain_nfl_2026-01-04_0480,386,480,630,243
cnbceurope_fr_cnbc_sport_on_the_record_2026-01-04_0630,88,630,660,118
tf1_fr_t_l_foot_2026-01-04_0660,330,660,710,75
canal_fr_en_apart_2026-01-04_0710,54,710,746,68
canal_fr_loups_garous_saison_2_2026-01-04_0746,54,746,790,88
tvgeuropa_fr_ga_a_a_t_a_aldea_2026-01-04_0790,349,790,835,65
planete_aventure_f_guy_martin_arctic_warrio_2026-01-04_0857,259,857,902,69
planete_aventure_f_le_myst_re_d_oak_island__2026-01-04_0902,259,902,943,85
topsante_fr_claudia_coach_2026-01-04_0943,363,943,984,144
planete_aande_fr_free_spirits_saison_2_du_2026-01-04_0984,260,984,1023,69
planete_aande_fr_free_spirits_saison_2_te_2026-01-04_1023,260,1023,1063,100
beinsports3_fr_basket_ball_nba_miami_he_2026-01-04_1065,386,1065,1170,207
cnbceurope_fr_cnbc_meets_2026-01-04_1170,88,1170,1200,175
aljazeeraenglish_f_news_live_2026-01-04_1200,16,1200,1230,90
rmcsport1_fr_les_films_rmc_sport_2026-01-04_1230,291,1230,1275,170
i24news_fr_i24_news_room_2026-01-04_1320,395,1320,1350,87
voxafrica_fr_let_s_focus_on_2026-01-04_1350,377,1350,1380,127
france3_haute_norm_dolomites_pi_g_s_aux_som_2026-01-04_1380,157,1380,1435,119
