program_id,channel_id,start,end,fitness
skysportsracing_uk_stateside_2026-01-04_0000,782,0,180,286
liverpool_epl_no_game_today_2026-01-04_0180,421,180,420,341
wrneurope_uk_rte_2026-01-04_0420,880,420,450,90
laligatv_uk_laliga_ea_sports_2025_20_2026-01-04_0450,410,450,570,241
5star_1_uk_teleshopping_2026-01-04_0570,3,570,600,139
skynature_uk_shark_british_isles_spec_2026-01-04_0600,662,600,660,82
comedycentral_uk_friends_2026-01-04_0720,196,720,750,80
itv1westcountry_uk_efl_live_birmingham_city_2026-01-04_0750,374,750,920,292
skyatlantic_1_uk_game_of_thrones_2026-01-04_0920,638,920,985,175
skysportsclassics__premier_league_100_club_2026-01-04_0985,769,985,1015,71
great_romance_1_uk_12_toys_of_christmas_2026-01-04_1015,324,1015,1075,183
skysportsstories_u_chronicles_of_a_champion_2026-01-04_1075,783,1075,1105,74
skycomedy_uk_sex_and_the_city_2026-01-04_1120,652,1120,1160,200
itv1borderengland__the_masked_singer_2026-01-04_1170,359,1170,1260,257
aajtak_uk_aajtak_special_show_2026-01-04_1260,7,1260,1290,90
bbcscotland_uk_our_lives_2026-01-04_1290,125,1290,1320,201
5usa_uk_ncis_2026-01-04_1320,6,1320,1380,193
wrneurope_uk_deutsche_welle_2026-01-04_1380,880,1380,1410,82
