program_id,channel_id,start,end,fitness
Channel_74_0,74,480,510,126
Channel_90_1,90,510,570,103
Channel_41_1,41,570,600,86
Channel_60_2,60,600,660,87
Channel_51_2,51,660,690,90
Channel_72_4,72,690,720,85
ITV_6,2,765,810,81
ITV_7,2,810,840,88
Channel_112_6,112,840,930,124
Channel_79_6,79,930,990,120
Channel_52_7,52,990,1035,120
Channel_116_10,116,1050,1080,89
Sky_Atlantic_9,18,1080,1140,116
Channel_59_10,59,1140,1185,80
ITV_14,2,1185,1215,38
ITV_15,2,1215,1305,120
BBC_Two_10,1,1305,1350,32
BBC_Two_11,1,1350,1380,87
