program_id,channel_id,start,end,fitness
skysportsracing_uk_stateside_2026-01-04_0000,782,0,180,286
liverpool_epl_no_game_today_2026-01-04_0180,421,180,420,341
wrneurope_uk_rte_2026-01-04_0420,880,420,450,90
emanchannel_uk_makkah_live_2026-01-04_0450,289,450,540,251
laligatvespanol_us_f_tbol_laliga_2026-01-04_0570,411,570,690,232
comedycentral_1_uk_impractical_jokers_2026-01-04_0690,195,690,720,76
itv1meridian_uk_efl_live_birmingham_city_2026-01-04_0750,369,750,920,292
skyatlantic_1_uk_game_of_thrones_2026-01-04_0920,638,920,985,175
skysportsclassics__premier_league_100_club_2026-01-04_0985,769,985,1015,71
great_romance_1_uk_12_toys_of_christmas_2026-01-04_1015,324,1015,1075,183
virginmediafour_ie_the_restaurant_2026-01-04_1075,872,1075,1135,71
skysportsstories_u_gary_neville_s_soccer_bo_2026-01-04_1135,783,1135,1165,192
virginmediafour_ie_golf_s_greatest_holes_2026-01-04_1165,872,1165,1200,199
aajtak_uk_shankhnad_2026-01-04_1200,7,1200,1230,90
rteone_1_ie_dancing_with_the_stars_2026-01-04_1230,544,1230,1350,257
boomerang_uk_scooby_doo_and_guess_who_2026-01-04_1350,150,1350,1380,193
wrneurope_uk_deutsche_welle_2026-01-04_1380,880,1380,1410,82
