program_id,channel_id,start,end,fitness
flosports27_prmtv_2026_mount_olive_quad_2026-01-04_0000,4640,0,419,354
spectrumnewsbaynew_bay_news_9_your_overnigh_2026-01-04_0419,9056,419,479,68
spectrumnewsbaynew_bay_news_9_your_overnigh_2026-01-04_0479,9056,479,539,84
bbcfood_us_rick_stein_s_seafood_lov_2026-01-04_0539,490,539,572,75
bbcfood_us_rick_stein_s_seafood_lov_2026-01-04_0572,490,572,605,89
cbskveodt2_us_whacked_out_sports_2026-01-04_0605,825,605,635,145
cbskktv_us_detroit_muscle_2026-01-04_0635,787,635,665,108
abckhbb_us_the_outdoorsman_with_max_2026-01-04_0665,48,665,695,79
365blk_us_it_s_showtime_at_the_apo_2026-01-04_0712,2,712,767,60
365blk_us_it_s_showtime_at_the_apo_2026-01-04_0767,2,767,822,77
starzencoreespanol_disturbing_the_peace_2026-01-04_0822,9125,822,914,166
starzencoreespanol_a_night_in_old_mexico_2026-01-04_0914,9125,914,1019,85
starzencoreespanol_parallel_mothers_2026-01-04_1019,9125,1019,1143,89
ultraluna_us_los_esp_as_que_me_amaban_2026-01-04_1143,9661,1143,1212,65
23newswvua_us_wild_child_2026-01-04_1230,1,1230,1260,72
14kjzz_us_pawn_stars_2026-01-04_1260,0,1260,1290,64
23newswvua_us_miracle_deliverance_temp_2026-01-04_1290,1,1290,1320,67
23newswvua_us_tommy_wilcox_outdoors_2026-01-04_1320,1,1320,1350,81
23newswvua_us_paid_programming_2026-01-04_1350,1,1350,1380,79
