program_id,channel_id,start,end,fitness
ch942_live_from_magic_kingdom_disney_0002,942,2,102,90
ch201_live_current_affairs_class_hel_0102,201,102,177,67
ch433_livestream_evening_worship_6_0_0177,433,177,252,33
ch698_special_live_stream_performanc_0252,698,252,327,41
ch1071_friends_jaldi_se_join_karo_liv_0328,1071,328,403,42
ch1288_q_and_a_livestream_january_19__0403,1288,403,423,70
ch341_advik_ff_yt_is_live_now_diamon_0423,341,423,513,47
ch652_sarita_khobey_is_live_radhe_ra_0513,652,513,573,45
ch613_master_cadre_lecture_cadre_pol_0573,613,573,648,53
ch1055_2026_ces_ultimea_exclusive_new_0648,1055,648,748,77
ch257_live_chatting_with_friends_liv_0748,257,748,793,64
ch1419_english_pronoun_hostel_superin_0793,1419,793,973,51
ch1334_shivpoojan_yadav_9569_is_live_0975,1334,975,1065,43
ch485_avatar_yt_is_live_facecam_live_1065,485,1065,1095,63
ch1068_spartacus_house_of_ashur_theor_1095,1068,1095,1135,75
ch928_live_me_aye_h_1135,928,1135,1210,64
ch1238_live_livestream_1210,1238,1210,1450,80
ch561_afm_jaiib_english_live_class_2_1452,561,1452,1492,40
ch921_cooking_with_diane_marie_1492,921,1492,1732,32
ch1259_live_titles_of_jesus_online_re_1733,1259,1733,1753,21
ch472_craft_and_connect_live_1754,472,1754,1854,43
ch1060_the_rob_carson_show_live_1_5_2_1854,1060,1854,1899,49
ch765_live_14_08_2025_thursday_bk_as_1901,765,1901,1921,49
ch1404_q_and_a_livestream_january_5_2_1922,1404,1922,1942,73
ch728_livestream_trump_s_raid_captur_1942,728,1942,1987,73
ch308_live_e_s_creatorcam_critics_ch_1988,308,1988,2168,70
ch1017_livestream_kumari_shanti_offic_2168,1017,2168,2228,59
ch472_1000_players_colonize_a_brutal_2228,472,2228,2253,41
ch1240_kumar_arjun_kirtan_is_live_bih_2254,1240,2254,2329,43
ch318_live_day_5_trending_2329,318,2329,2404,66
ch911_live_titles_of_jesus_online_re_2405,911,2405,2450,31
ch869_special_live_stream_performanc_2453,869,2453,2513,42
ch394_khatu_shyam_mandir_bilaspur_li_2513,394,2513,2553,41
ch49_live_livestream_youtubelive_aa_2553,49,2553,2673,74
ch386_live_from_magic_kingdom_disney_2673,386,2673,2773,77
ch823_free_fire_live_play_with_subsc_2773,823,2773,2893,74
ch215_live_2894,215,2894,3014,59
ch552_upsssc_anm_5272_model_paper_6__3015,552,3015,3075,43
ch1296_upsssc_anm_5272_model_paper_6__3075,1296,3075,3165,46
ch76_pratyush_silai_is_live_32_size_3165,76,3165,3185,34
ch1165_vijay_bhai_comedian_is_live_3185,1165,3185,3215,61
ch623_livestream_new_year_first_fami_3215,623,3215,3255,37
ch782_1_vs_live_livestream_3255,782,3255,3300,73
ch1134_live_livestream_3300,1134,3300,3325,75
ch817_the_big_story_livestream_janua_3325,817,3325,3505,58
ch524_livestream_virallive_3506,524,3506,3551,66
ch1108_live_livestream_viral_youtube_3551,1108,3551,3571,66
ch1341_live_ll_3572,1341,3572,3647,48
ch235_live_critics_choice_awards_202_3647,235,3647,3722,66
ch1372_live_current_affairs_class_hel_3723,1372,3723,3783,69
ch1322_duminic_am_live_stream_3786,1322,3786,3831,26
ch983_live_e_s_creatorcam_critics_ch_3831,983,3831,3861,62
ch4_1_11_soul_activation_livestrea_3925,4,3925,4015,72
ch652_critics_choice_livestream_2026_4016,652,4016,4106,93
ch1146_4_day_14_electrician_live_clas_4106,1146,4106,4181,67
ch1413_monday_wind_down_live_networki_4182,1413,4182,4257,88
