program_id,channel_id,start,end,fitness
rmcsportlive4_fr_cha_ne_v_nementielle_pou_2026-01-04_0000,295,0,360,325
eurosport360_5_fr_a_bient_t_sur_eurosport__2026-01-04_0360,135,360,540,240
aljazeeraenglish_f_news_live_2026-01-04_0540,16,540,570,85
tv7bordeaux_fr_fais_ton_sport_la_maison_2026-01-04_0570,344,570,618,126
luckyjack_fr_world_poker_tour_greates_2026-01-04_0619,216,619,661,69
luckyjack_fr_european_poker_tour_2026-01-04_0661,216,661,709,69
luckyjack_fr_european_poker_tour_2026-01-04_0709,216,709,757,72
cherie25_fr_cold_case_2026-01-04_0760,103,760,810,50
bfm2_fr_episode_suivant_2026-01-04_0810,39,810,840,74
tvmonaco_fr_a_matche_2026-01-04_0840,351,840,900,148
topsante_fr_claudia_coach_2026-01-04_0943,363,943,984,144
planete_aande_fr_free_spirits_saison_2_du_2026-01-04_0984,260,984,1023,69
benficatv_fr_basquetebol_liga_feminin_2026-01-04_1023,47,1023,1106,201
topsante_fr_fais_ton_sport_la_maison_2026-01-04_1106,363,1106,1152,85
france3_basse_norm_ici_19_20_normandie_2026-01-04_1153,149,1153,1185,63
rmcstory_fr_le_bigdil_le_retour_v_ne_2026-01-04_1185,290,1185,1270,89
mggtv_fr_paris_games_week_2026-01-04_1270,222,1270,1320,171
france24english_fr_football_coupe_d_afrique_2026-01-04_1320,144,1320,1350,126
enquetescriminelle_enqu_tes_criminelles_2026-01-04_1350,128,1350,1400,115
lesmarseillais24_2_les_marseillais_2026-01-04_1405,203,1405,1435,52
