program_id,channel_id,start,end,fitness
skysportsracing_uk_stateside_2026-01-04_0000,782,0,180,286
pbsamerica_uk_teleshopping_2026-01-04_0180,502,180,420,340
wrneurope_uk_rte_2026-01-04_0420,880,420,450,90
emanchannel_uk_makkah_live_2026-01-04_0450,289,450,540,251
laligatvespanol_us_f_tbol_laliga_2026-01-04_0570,411,570,690,232
comedycentral_1_uk_impractical_jokers_2026-01-04_0690,195,690,720,76
faithuk_uk_crc_london_sunday_servic_2026-01-04_0720,295,720,840,240
laligatv_uk_laliga_ea_sports_2025_20_2026-01-04_0840,410,840,975,279
skycrime_1_uk_world_s_most_evil_killer_2026-01-04_0975,653,975,1030,81
rte2_1_ie_monarch_of_the_glen_2026-01-04_1030,539,1030,1090,198
rte2_1_ie_wild_france_2026-01-04_1090,539,1090,1150,100
itv1borderscotland_the_masked_singer_2026-01-04_1170,360,1170,1260,257
arirang_uk_arirang_special_2026-01-04_1260,76,1260,1290,90
madanichannel_uk_light_of_knowledge_2026-01-04_1290,436,1290,1380,248
great_mystery_1_uk_murder_she_baked_a_choco_2026-01-04_1380,322,1380,1436,173
