generation,best_score,avg_score
1,11863,901.55
2,11863,753.31
3,11863,720.27
4,11863,737.9
5,11863,768.6
6,11863,742.03
7,11863,762.92
8,11863,773.44
9,11863,778.44
10,11863,754.24
11,11863,750.19
12,11863,730.76
13,11863,702.06
14,11863,721.04
15,11863,713.73
16,11863,726.5
17,11863,721.57
18,11863,772.15
19,11863,730.95
20,11863,726.58
21,11863,726.15
22,11863,702.03
23,11863,725.23
24,11863,722.55
25,11863,735.23
26,11863,718.73
27,11863,755.89
28,11863,763.47
29,11863,723.49
30,11863,745.56
31,11863,729.05
32,11863,753.85
33,11863,758.68
34,11863,753.74
35,11863,743.76
36,11863,752.33
37,11863,753.42
38,11863,749.63
39,11863,766.29
40,11863,763.97
41,11863,750.98
42,11863,747.17
43,11863,782.69
44,11863,737.42
45,11863,770.44
46,11863,725.61
47,11863,765.99
48,11863,758.22
49,11863,753.25
50,11863,754.47
51,11863,731.86
52,11863,738.91
53,11863,750.28
54,11863,722.11
55,11863,763.91
56,11863,758.44
57,11863,740.72
58,11863,740.94
59,11863,756.79
60,11863,749.79
61,11863,758.19
62,11863,752.61
63,11863,759.42
64,11863,749.71
65,11863,729.67
66,11863,738.95
67,11863,744.65
68,11863,769.78
69,11863,777.0
70,11863,768.88
71,11863,748.68
72,11863,773.63
73,11863,801.25
74,11863,774.84
75,11863,751.0
76,11863,753.0
77,11863,758.87
78,11863,763.18
79,11863,762.45
80,11863,754.6
81,11863,759.01
82,11863,760.35
83,11863,796.32
84,11863,757.4
85,11863,760.61
86,11863,765.55
87,11863,765.23
88,11863,726.21
89,11863,740.41
90,11863,758.41
91,11863,732.06
92,11863,753.84
93,11863,735.61
94,11863,734.76
95,11863,715.68
96,11863,716.94
97,11863,741.02
98,11863,778.69
99,11863,750.07
100,11863,739.51
101,11863,727.25
102,11863,719.56
103,11863,737.02
104,11863,727.7
105,11863,748.69
106,11863,704.31
107,11863,724.89
108,11863,742.13
109,11863,744.16
110,11863,718.23
111,11863,758.32
112,11863,738.04
113,11863,714.34
114,11863,700.86
115,11863,717.27
116,11863,721.86
117,11863,720.04
118,11863,738.42
119,11863,759.44
120,11863,760.44
121,11863,754.51
122,11863,713.21
123,11863,747.45
124,11863,738.42
125,11863,783.0
126,11863,758.99
127,11863,760.42
128,11863,747.41
129,11863,729.25
130,11863,769.55
131,11863,739.44
132,11863,725.23
133,11863,763.95
134,11863,741.87
135,11863,726.81
136,11863,755.51
137,11863,705.58
138,11863,729.42
139,11863,772.77
140,11863,759.07
141,11863,792.54
142,11863,763.39
143,11863,780.32
144,11863,767.95
145,11863,758.52
146,11863,737.99
147,11863,735.26
148,11863,733.13
149,11863,709.23
150,11863,728.67
151,11863,744.23
152,11863,781.36
153,11863,765.17
154,11863,749.79
155,11863,733.97
156,11863,753.07
157,11863,729.2
158,11863,759.2
159,11863,744.19
160,11863,746.06
161,11863,771.58
162,11863,761.35
163,11863,757.23
164,11863,741.41
165,11863,747.87
166,11863,748.68
167,11863,740.61
168,11863,718.68
169,11863,719.31
170,11863,763.99
171,11863,731.5
172,11863,717.2
173,11863,737.07
174,11863,747.06
175,11863,730.91
176,11863,697.19
177,11863,741.22
178,11863,719.86
179,11863,723.67
180,11863,696.91
181,11863,728.25
182,11863,733.28
183,11863,739.48
184,11863,727.55
185,11863,730.31
186,11863,753.13
187,11863,743.8
188,11863,724.89
189,11863,750.67
190,11863,733.94
191,11863,719.71
192,11863,718.55
193,11863,713.09
194,11863,719.64
195,11863,731.97
196,11863,733.14
197,11863,751.81
198,11863,717.87
199,11863,739.83
200,11863,717.89
