generation,best_score,avg_score
1,1534,1270.62
2,1534,1338.34
3,1566,1341.62
4,1592,1375.72
5,1592,1415.18
6,1702,1440.16
7,1702,1455.4
8,1702,1476.2
9,1702,1525.02
10,1721,1543.32
11,1721,1568.86
12,1721,1598.3
13,1721,1617.3
14,1774,1631.18
15,1774,1621.96
16,1774,1611.16
17,1774,1611.44
18,1774,1653.38
19,1774,1634.38
20,1774,1625.02
21,1774,1598.54
22,1774,1648.12
23,1774,1636.64
24,1774,1645.5
25,1774,1636.14
26,1774,1625.72
27,1774,1621.74
28,1774,1624.18
29,1774,1642.64
30,1774,1622.1
31,1774,1635.26
32,1774,1632.76
33,1774,1642.58
34,1774,1638.44
35,1774,1616.72
36,1774,1638.9
37,1774,1667.4
38,1774,1671.58
39,1779,1654.62
40,1780,1662.3
41,1780,1676.42
42,1780,1650.7
43,1780,1663.18
44,1780,1655.68
45,1780,1683.56
46,1780,1671.2
47,1780,1669.6
48,1780,1648.46
49,1780,1597.34
50,1780,1610.54
51,1780,1603.02
52,1780,1615.24
53,1780,1601.0
54,1780,1630.56
55,1780,1628.38
56,1780,1649.66
57,1780,1685.34
58,1780,1700.1
59,1780,1685.42
60,1780,1686.1
61,1780,1671.48
62,1780,1671.72
63,1780,1678.56
64,1780,1671.18
65,1780,1663.88
66,1780,1657.8
67,1780,1656.72
68,1780,1665.98
69,1780,1655.22
70,1780,1639.32
71,1780,1653.22
72,1780,1646.36
73,1780,1661.02
74,1780,1663.1
75,1780,1654.98
76,1780,1643.0
77,1780,1646.2
78,1780,1668.0
79,1780,1664.64
80,1780,1651.36
81,1780,1650.34
82,1780,1653.44
83,1780,1645.04
84,1780,1640.64
85,1780,1623.34
86,1780,1607.58
87,1780,1605.12
88,1780,1644.28
89,1780,1639.86
90,1780,1642.1
91,1780,1648.12
92,1780,1644.52
93,1780,1634.08
94,1780,1637.16
95,1780,1653.72
96,1780,1666.12
97,1780,1663.04
98,1780,1678.26
99,1780,1710.32
100,1780,1682.5
101,1780,1678.76
102,1780,1641.02
103,1780,1642.64
104,1780,1643.74
105,1780,1644.02
106,1780,1632.54
107,1780,1672.82
108,1780,1656.96
109,1780,1668.42
110,1780,1653.86
111,1780,1659.16
112,1780,1623.78
113,1780,1667.22
114,1780,1661.62
115,1780,1660.5
116,1780,1659.0
117,1780,1641.78
118,1780,1665.84
119,1780,1675.04
120,1780,1658.04
121,1780,1677.24
122,1780,1680.94
123,1780,1698.08
124,1780,1672.2
125,1780,1675.6
126,1780,1654.2
127,1780,1637.46
128,1780,1641.9
129,1780,1655.42
130,1780,1678.56
131,1780,1676.4
132,1780,1682.7
133,1780,1678.66
134,1780,1650.06
135,1780,1659.0
136,1780,1672.44
137,1780,1665.06
138,1780,1652.44
139,1780,1651.36
140,1780,1644.78
141,1780,1658.16
142,1780,1644.64
143,1780,1647.82
144,1780,1648.36
145,1780,1666.24
146,1780,1648.96
147,1780,1675.04
148,1780,1663.86
149,1780,1674.02
150,1780,1641.92
151,1780,1619.06
152,1780,1649.3
153,1780,1652.24
154,1780,1660.96
155,1780,1665.5
156,1780,1648.2
157,1780,1637.24
158,1780,1644.06
159,1780,1637.58
160,1780,1641.26
161,1780,1630.74
162,1780,1632.74
163,1780,1652.04
164,1780,1655.86
165,1780,1658.12
166,1780,1631.24
167,1780,1627.24
168,1780,1654.34
169,1780,1675.06
170,1780,1650.52
171,1780,1615.44
172,1780,1637.32
173,1780,1654.08
174,1780,1643.16
175,1780,1670.66
176,1780,1648.86
177,1780,1631.64
178,1780,1633.28
179,1780,1636.38
180,1780,1630.56
181,1780,1644.16
