generation,best_score,avg_score
1,2224,806.31
2,2224,650.95
3,2224,665.02
4,2224,633.64
5,2224,658.01
6,2224,656.4
7,2224,668.37
8,2224,714.07
9,2224,773.23
10,2224,758.44
11,2224,754.78
12,2224,860.96
13,2224,814.01
14,2224,810.76
15,2224,886.83
16,2224,887.12
17,2224,844.4
18,2224,852.14
19,2224,790.44
20,2224,820.73
21,2224,823.18
22,2224,811.71
23,2224,818.39
24,2224,834.56
25,2224,908.0
26,2224,892.49
27,2224,922.57
28,2224,950.95
29,2224,909.94
30,2224,868.5
31,2224,954.31
32,2224,930.79
33,2224,935.73
34,2224,911.97
35,2224,926.47
36,2224,930.93
37,2224,939.71
38,2224,914.18
39,2224,893.71
40,2224,980.91
41,2224,923.02
42,2224,906.22
43,2224,950.42
44,2224,912.92
45,2224,889.89
46,2224,884.8
47,2224,908.9
48,2224,938.57
49,2224,938.54
50,2224,931.66
51,2224,957.19
52,2224,912.87
53,2224,977.18
54,2224,931.89
55,2224,900.63
56,2224,903.0
57,2224,922.13
58,2224,898.4
59,2224,929.22
60,2224,951.46
61,2224,1005.05
62,2224,964.64
63,2224,1005.51
64,2224,975.8
65,2224,957.22
66,2224,1021.66
67,2224,895.45
68,2224,835.78
69,2224,885.35
70,2224,959.82
71,2224,870.73
72,2224,987.64
73,2224,936.28
74,2224,856.66
75,2224,926.58
76,2224,922.74
77,2224,879.22
78,2224,953.89
79,2224,926.41
80,2224,871.39
81,2224,893.09
82,2224,819.38
83,2224,832.59
84,2224,808.42
85,2224,792.75
86,2224,824.88
87,2224,807.17
88,2224,852.92
89,2224,852.05
90,2224,865.32
91,2224,919.84
92,2224,949.64
93,2224,857.52
94,2224,888.82
95,2224,843.99
96,2224,926.3
97,2224,881.2
98,2224,894.35
99,2224,865.0
100,2224,876.25
101,2224,917.57
102,2224,889.43
103,2224,846.18
104,2224,865.95
105,2224,884.18
106,2224,827.45
107,2224,806.93
108,2224,833.7
109,2224,878.81
110,2224,936.54
111,2224,893.44
112,2224,891.27
113,2224,858.14
114,2224,814.25
115,2224,864.49
116,2224,838.91
117,2224,800.78
118,2224,859.69
119,2224,918.82
120,2224,917.47
121,2224,778.13
122,2224,823.4
123,2224,808.68
124,2224,783.06
125,2224,809.87
126,2224,839.76
127,2224,786.27
128,2224,796.02
129,2224,802.96
130,2224,831.91
131,2224,896.01
132,2224,863.36
133,2224,808.31
134,2224,803.68
135,2224,797.82
136,2224,862.45
137,2224,881.23
138,2224,845.13
139,2224,902.66
140,2224,886.77
141,2224,914.69
142,2224,853.99
143,2224,839.37
144,2224,886.66
145,2224,923.38
146,2224,900.84
147,2224,846.08
148,2224,865.25
149,2224,852.43
150,2224,787.61
151,2224,831.6
152,2224,814.04
153,2224,826.76
154,2224,860.13
155,2224,846.84
156,2224,885.46
157,2224,834.48
158,2224,883.14
159,2224,815.07
160,2224,848.58
161,2224,883.19
162,2224,874.89
163,2224,857.32
164,2224,846.1
165,2224,922.75
166,2224,897.75
167,2224,874.69
168,2224,831.14
169,2224,877.37
170,2224,861.19
171,2224,839.77
172,2224,790.75
173,2224,813.76
174,2224,839.97
175,2224,884.5
176,2224,878.8
177,2224,781.1
178,2224,847.19
179,2224,871.45
180,2224,860.65
181,2224,883.66
182,2224,868.45
183,2224,896.74
184,2224,847.04
185,2224,858.18
186,2224,840.84
187,2224,836.37
188,2224,834.63
189,2224,885.52
190,2224,831.01
191,2224,927.41
192,2224,862.45
193,2224,834.53
194,2224,897.38
195,2224,845.49
196,2224,864.54
197,2224,866.88
198,2224,806.56
199,2224,862.38
200,2224,868.68
