generation,best_score,avg_score
1,1341,1115.51
2,1341,1150.71
3,1341,1156.83
4,1346,1187.68
5,1450,1193.05
6,1450,1214.48
7,1450,1226.67
8,1450,1244.97
9,1450,1256.81
10,1450,1275.79
11,1450,1264.71
12,1450,1275.14
13,1450,1281.64
14,1450,1285.55
15,1450,1295.23
16,1450,1287.23
17,1450,1286.88
18,1450,1286.7
19,1450,1294.91
20,1450,1295.28
21,1450,1295.08
22,1450,1285.82
23,1450,1275.92
24,1450,1265.58
25,1450,1272.23
26,1450,1275.14
27,1450,1273.4
28,1450,1273.94
29,1450,1268.75
30,1450,1259.42
31,1450,1263.99
32,1450,1265.99
33,1450,1281.28
34,1450,1286.65
35,1450,1294.88
36,1450,1300.71
37,1450,1299.63
38,1450,1299.35
39,1450,1295.45
40,1450,1282.53
41,1450,1275.33
42,1450,1275.99
43,1450,1265.13
44,1450,1262.85
45,1450,1286.66
46,1450,1295.71
47,1450,1288.29
48,1450,1290.92
49,1450,1292.24
50,1450,1283.67
51,1450,1281.15
52,1450,1282.34
53,1450,1271.71
54,1450,1286.23
55,1450,1278.5
56,1450,1289.17
57,1450,1266.81
58,1450,1276.08
59,1450,1286.87
60,1450,1262.37
61,1450,1272.65
62,1450,1278.01
63,1450,1299.59
64,1450,1312.06
65,1450,1303.59
66,1450,1289.89
67,1450,1267.14
68,1450,1262.65
69,1450,1254.03
70,1450,1257.48
71,1450,1280.54
72,1450,1292.66
73,1450,1281.65
74,1450,1270.68
75,1450,1287.81
76,1450,1272.85
77,1450,1271.05
78,1450,1289.91
79,1450,1264.57
80,1450,1275.54
81,1450,1277.61
82,1450,1272.53
83,1450,1281.71
84,1450,1286.22
85,1450,1282.35
86,1450,1280.17
87,1450,1277.28
88,1450,1259.97
89,1450,1261.72
90,1450,1251.93
91,1450,1266.75
92,1450,1276.74
93,1450,1282.96
94,1450,1278.61
95,1450,1287.57
96,1450,1293.78
97,1450,1280.87
98,1450,1288.92
99,1450,1294.21
100,1450,1297.09
101,1450,1293.86
102,1450,1271.75
103,1450,1281.19
104,1450,1283.52
105,1450,1283.76
106,1450,1273.24
107,1450,1261.29
108,1450,1267.7
109,1450,1276.16
110,1450,1274.57
111,1450,1269.88
112,1450,1265.17
113,1450,1279.72
114,1450,1273.17
115,1450,1273.67
116,1450,1272.12
117,1450,1259.98
118,1450,1264.45
119,1450,1280.42
120,1450,1268.0
121,1450,1267.85
122,1450,1277.83
123,1450,1281.54
124,1450,1277.84
125,1450,1271.46
126,1450,1289.89
127,1450,1297.81
128,1450,1291.29
129,1450,1277.53
130,1450,1283.05
131,1450,1281.5
132,1450,1295.55
133,1450,1304.3
134,1450,1296.66
135,1450,1290.05
136,1450,1288.34
137,1450,1289.25
138,1450,1297.15
139,1450,1301.65
140,1450,1291.69
141,1450,1284.75
142,1450,1270.08
143,1450,1282.36
144,1450,1281.4
145,1450,1273.47
146,1450,1267.52
147,1450,1282.74
148,1450,1274.6
149,1450,1279.07
150,1450,1267.04
151,1450,1265.79
152,1450,1290.45
153,1450,1291.64
154,1450,1291.55
155,1450,1275.65
156,1450,1276.44
157,1450,1285.88
158,1450,1296.86
159,1450,1309.85
160,1450,1277.19
161,1450,1278.34
162,1450,1287.87
163,1450,1292.77
164,1450,1292.58
165,1450,1289.16
166,1450,1293.26
167,1450,1286.9
168,1450,1290.42
169,1450,1283.88
170,1450,1282.63
171,1450,1257.03
