generation,best_score,avg_score
1,2401,1878.87
2,2401,1871.53
3,2401,1870.26
4,2428,1882.16
5,2428,2006.93
6,2428,1994.79
7,2428,2026.33
8,2428,1964.03
9,2428,1976.32
10,2428,2029.37
11,2428,2015.22
12,2428,2047.29
13,2428,2018.16
14,2428,2017.89
15,2428,2012.56
16,2428,2034.22
17,2428,2034.08
18,2428,1945.87
19,2428,1960.19
20,2428,1976.21
21,2428,2002.17
22,2428,1983.19
23,2428,1982.63
24,2428,1987.38
25,2428,1969.15
26,2428,1977.07
27,2428,2047.11
28,2428,2065.66
29,2428,2043.19
30,2428,2049.53
31,2428,2017.64
32,2428,2039.13
33,2428,2086.22
34,2428,2021.02
35,2428,2078.25
36,2428,2036.49
37,2428,2020.13
38,2428,2011.77
39,2428,1995.66
40,2428,1983.92
41,2428,2011.43
42,2428,1989.06
43,2428,2000.58
44,2428,2005.14
45,2428,1994.17
46,2428,2022.45
47,2428,2043.4
48,2428,2062.47
49,2428,2049.78
50,2428,2054.88
51,2428,2041.08
52,2428,2041.9
53,2428,2015.77
54,2428,2003.92
55,2428,2003.08
56,2428,1984.43
57,2428,2007.15
58,2428,1961.34
59,2428,1985.71
60,2428,1983.1
61,2428,1959.4
62,2428,1981.89
63,2428,1980.73
64,2428,2007.02
65,2428,2049.32
66,2428,2031.87
67,2428,2046.08
68,2428,2069.4
69,2428,2085.58
70,2428,2020.09
71,2428,2046.76
72,2428,2004.47
73,2428,1984.71
74,2428,2005.47
75,2428,2027.78
76,2428,2020.49
77,2428,2010.26
78,2428,2035.43
79,2428,2032.83
80,2428,2060.82
81,2428,2041.61
82,2428,2034.86
83,2428,2050.69
84,2428,2051.58
85,2428,1996.08
86,2428,2017.84
87,2428,2040.36
88,2428,2033.5
89,2428,2041.67
90,2428,2021.34
91,2428,2043.82
92,2428,1979.97
93,2428,1993.63
94,2428,2052.55
95,2428,2033.87
96,2428,2051.4
97,2428,2005.97
98,2428,1984.03
99,2428,2047.15
100,2428,2023.64
101,2428,2052.04
102,2428,2073.24
103,2428,2030.14
104,2428,2038.2
105,2428,2004.92
106,2428,2004.42
107,2428,2009.44
108,2428,2037.77
109,2428,2029.17
110,2428,2001.38
111,2428,2000.57
112,2428,2058.96
113,2428,2062.32
114,2428,2073.59
115,2428,2075.61
116,2428,2075.81
117,2428,2029.69
118,2428,2029.91
119,2428,1979.5
120,2428,2033.1
121,2428,2019.18
122,2428,2081.4
123,2428,2028.65
124,2428,2031.51
125,2428,2048.47
126,2428,2040.8
127,2428,2049.51
128,2428,2036.57
129,2428,2026.96
130,2428,2025.11
131,2428,2018.23
132,2428,2058.07
133,2428,2045.2
134,2428,2040.05
135,2428,2031.32
136,2428,2042.17
137,2428,2071.01
138,2428,2041.41
139,2428,2067.16
140,2428,2079.89
141,2428,2067.06
142,2428,2051.8
143,2428,2016.06
144,2428,2026.68
145,2428,2055.81
146,2428,2001.22
147,2428,2069.57
148,2428,2080.83
149,2428,2085.98
150,2428,2029.09
151,2428,2030.63
152,2428,2053.95
153,2428,2038.16
154,2428,1984.66
155,2428,2036.59
156,2428,2051.41
157,2428,2060.61
158,2428,2068.48
159,2428,2080.14
160,2428,2058.85
161,2428,2055.77
162,2428,2079.3
163,2428,2059.78
164,2428,2068.06
165,2428,2022.06
166,2428,2025.65
167,2428,1992.82
168,2428,1992.49
169,2428,2063.81
170,2428,2041.87
171,2428,2029.64
172,2428,2014.27
173,2428,2001.16
174,2428,1996.64
175,2428,1988.91
176,2428,1995.27
177,2428,1964.32
178,2428,2036.83
179,2428,2050.0
180,2428,2086.83
181,2428,2070.5
182,2428,2024.75
183,2428,2037.12
184,2428,2036.6
185,2428,2039.49
186,2428,2017.67
187,2428,2022.16
188,2428,2028.81
189,2428,2028.37
190,2428,2011.01
191,2428,2019.18
192,2428,2004.53
193,2428,2022.63
194,2428,2053.74
195,2428,2020.65
196,2428,1989.21
197,2428,2014.0
198,2428,2047.79
199,2428,2076.25
200,2428,2073.94
201,2428,2050.38
202,2428,2027.1
203,2428,2036.18
204,2428,2034.84
205,2428,1988.8
206,2428,1964.64
207,2428,2016.48
208,2428,2015.59
209,2428,2031.11
210,2428,2000.85
211,2428,2012.3
212,2428,2013.24
213,2428,2026.85
214,2428,2015.09
215,2428,2039.17
216,2428,2012.24
217,2428,2046.66
218,2428,2094.69
219,2428,2086.07
220,2428,2086.46
221,2428,2022.6
222,2428,2018.6
223,2428,2037.19
224,2428,2027.98
225,2428,2032.73
226,2428,2004.24
227,2428,2027.45
228,2428,2054.26
229,2428,2077.46
230,2428,2042.32
231,2428,2022.56
232,2428,1990.85
233,2428,2054.18
234,2428,2020.93
235,2428,2043.53
236,2428,1986.79
237,2428,2007.48
238,2428,2009.54
239,2428,2043.01
240,2428,2015.71
241,2428,2031.77
242,2428,2017.66
243,2428,1997.16
244,2428,2040.6
245,2428,2017.39
246,2428,1990.46
247,2428,1951.49
248,2428,2020.89
249,2428,2037.09
250,2428,2067.05
251,2428,2051.36
252,2428,2110.24
