generation,best_score,avg_score
1,13058,11310.1
2,13133,11664.0
3,13133,12040.72
4,13228,12461.44
5,13468,12800.44
6,13697,12869.66
7,13701,13058.22
8,13701,13175.64
9,14054,13354.22
10,14054,13418.48
11,14054,13559.94
12,14054,13550.26
13,14158,13689.38
14,14158,13758.84
15,14158,13920.98
16,14158,13946.52
17,14158,14026.12
18,14158,13973.36
19,14158,13937.84
20,14158,14070.26
21,14158,13938.04
22,14158,13954.84
23,14158,14060.26
24,14158,13920.5
25,14158,13858.48
26,14158,14004.0
27,14158,14011.26
28,14158,14048.92
29,14158,14011.18
30,14158,13996.8
31,14158,14032.86
32,14158,13954.92
33,14158,13920.0
