generation,best_score,avg_score
1,2526,1401.86
2,2526,1328.6
3,2526,1185.64
4,2526,1138.78
5,2526,1108.96
6,2526,1308.52
7,2526,1199.04
8,2526,1327.46
9,2526,1202.88
10,2526,1107.6
11,2526,1172.48
12,2526,1088.18
13,2526,1002.12
14,2526,996.06
15,2526,1026.88
16,2526,1147.38
17,2526,1177.98
18,2526,1075.96
19,2657,1134.82
20,2657,1188.66
21,2657,1214.56
22,2657,1217.26
23,2657,1210.72
24,2657,1087.38
25,2657,1081.92
26,2657,1153.72
27,2657,1246.06
28,2657,1226.52
29,2657,1213.62
30,2657,1220.16
31,2657,1211.36
32,2657,1144.82
33,2657,1094.22
34,2657,1204.9
35,2657,1235.7
36,2657,1293.34
37,2657,1184.1
38,2657,1335.28
39,2657,1382.88
40,2657,1380.66
41,2657,1340.54
42,2657,1335.88
43,2657,1299.2
44,2657,1319.06
45,2657,1255.36
46,2657,1360.08
47,2657,1276.06
48,2657,1416.68
49,2657,1239.8
50,2657,1223.72
51,2657,1331.42
52,2657,1348.22
53,2657,1257.66
54,2657,1210.1
55,2657,1280.66
56,2657,1195.28
57,2657,1316.06
58,2657,1246.38
59,2657,1239.48
60,2657,1164.28
61,2657,1303.36
62,2657,1172.74
63,2657,1203.32
64,2657,1327.04
65,2657,1228.22
66,2657,1246.24
67,2657,1319.48
68,2657,1261.18
69,2657,1150.02
70,2657,1199.08
71,2657,1291.1
72,2657,1299.36
73,2657,1370.14
74,2657,1217.64
75,2657,1459.86
76,2657,1451.9
77,2657,1464.5
78,2657,1411.66
79,2657,1166.74
80,2657,1292.38
81,2657,1336.6
82,2657,1292.64
83,2657,1205.66
84,2657,1208.62
85,2657,1297.02
86,2657,1338.6
87,2657,1224.52
88,2657,1293.66
89,2657,1137.64
90,2657,1209.54
91,2657,1348.84
92,2657,1252.3
93,2657,1327.16
94,2657,1420.44
95,2657,1345.82
96,2657,1230.52
97,2657,1224.16
98,2657,1368.9
99,2657,1243.92
100,2657,1250.18
101,2657,1243.24
102,2657,1106.06
103,2657,1131.12
104,2657,1033.92
105,2657,1093.72
106,2657,1034.6
107,2657,986.26
108,2657,1044.56
109,2657,1313.46
110,2657,1405.82
111,2657,1426.38
112,2657,1407.2
113,2657,1207.48
114,2657,1167.4
115,2657,1110.32
116,2657,1131.18
117,2657,1136.48
118,2657,1120.38
119,2657,1221.1
120,2657,1316.84
121,2657,1192.12
122,2657,1290.32
123,2657,1349.04
124,2657,1224.58
125,2657,1213.04
126,2657,1292.56
127,2657,1175.46
128,2657,1368.26
129,2657,1229.7
130,2657,1176.84
131,2657,1191.1
132,2657,1186.46
133,2657,1194.86
134,2657,1188.44
135,2657,1134.84
136,2657,1176.38
137,2657,1248.32
138,2657,1488.48
139,2657,1301.32
140,2657,1290.28
141,2657,1232.88
142,2657,1138.38
143,2657,1124.5
144,2657,1171.1
145,2657,1272.54
146,2657,1306.82
147,2657,1314.34
148,2657,1207.98
149,2657,1226.36
150,2657,1271.04
151,2657,1349.86
152,2657,1413.6
153,2657,1159.7
154,2657,1205.24
155,2657,1228.84
156,2657,1205.5
157,2657,1235.44
158,2657,1326.1
159,2657,1175.98
160,2657,1262.18
161,2657,1197.44
162,2657,1149.64
163,2657,1255.18
164,2657,1332.5
165,2657,1297.4
166,2657,1362.58
167,2657,1394.34
168,2657,1398.8
169,2657,1272.8
170,2657,1266.52
171,2657,1214.36
172,2657,1180.56
173,2657,962.6
174,2657,977.92
175,2657,1023.08
176,2657,1071.08
177,2657,1154.38
178,2657,1354.66
179,2657,1355.12
180,2657,1392.26
181,2657,1405.64
182,2657,1560.26
183,2657,1494.36
184,2657,1290.98
185,2657,1426.96
186,2657,1360.02
187,2657,1253.56
188,2657,1224.78
189,2657,1316.04
190,2657,1180.72
191,2657,1191.32
192,2657,1318.16
193,2657,1290.96
194,2657,1139.6
195,2657,1239.94
196,2657,1247.98
197,2657,1110.62
198,2657,1144.9
199,2657,1203.08
200,2657,1192.7
