generation,best_score,avg_score
1,2915,2390.47
2,2915,2462.62
3,2918,2529.04
4,2918,2616.58
5,2918,2610.89
6,2918,2644.23
7,2936,2677.4
8,2936,2712.07
9,2936,2716.47
10,2936,2703.6
11,2936,2710.4
12,2936,2671.55
13,2936,2668.1
14,2936,2715.75
15,2936,2736.04
16,2936,2732.81
17,2936,2688.21
18,2936,2685.17
19,2936,2722.24
20,2936,2742.94
21,2936,2733.01
22,2936,2725.49
23,2936,2685.56
24,2936,2678.44
25,2936,2705.04
26,2936,2685.1
27,2936,2671.0
28,2936,2706.75
29,2936,2664.33
30,2936,2659.0
31,2936,2666.98
32,2936,2671.84
33,2936,2712.85
34,2936,2695.22
35,2936,2709.37
36,2936,2740.14
37,2936,2712.87
38,2936,2659.24
39,2936,2639.42
40,2936,2642.4
41,2936,2712.41
42,2936,2682.17
43,2936,2670.55
44,2936,2692.8
45,2936,2712.37
46,2936,2718.34
47,2936,2710.31
48,2936,2716.15
49,2936,2680.16
50,2936,2663.47
51,2936,2660.91
52,2936,2689.9
53,2936,2678.97
54,2936,2657.31
55,2936,2676.36
56,2936,2659.36
57,2936,2676.86
58,2936,2649.14
59,2936,2666.36
60,2936,2689.46
61,2936,2623.86
62,2936,2625.31
63,2936,2605.29
64,2936,2630.49
65,2936,2672.84
66,2936,2706.68
67,2936,2694.02
68,2936,2646.6
69,2936,2681.09
70,2936,2680.96
71,2936,2649.92
72,2936,2700.77
73,2936,2694.71
74,2936,2688.12
75,2936,2742.31
76,2936,2714.29
